hasName,animalType,sex,isIntact,monthsOld,breed1,breed2,isMix,color1,color2,outcome
false,Dog,M,false,48,Rat Terrier,,true,Black,White,Adoption
true,Dog,F,false,36,Chihuahua Shorthair,,true,Cream,,Transfer
false,Cat,M,false,12,Domestic Shorthair,,true,Brown Tabby,,Euthanasia
false,Cat,F,false,3,Domestic Shorthair,,true,Blue,White,Adoption
true,Cat,M,false,3,Domestic Shorthair,,true,White,Orange Tabby,Adoption
true,Dog,F,false,36,Shih Tzu,,false,Black,White,Transfer
true,Dog,M,false,24,Catahoula,,true,Black,Brown,Transfer
true,Dog,M,false,36,Chihuahua Shorthair,,true,Sable,,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,false,36,Miniature Poodle,,true,White,Pink,Transfer
false,Dog,F,true,4,Pit Bull,,true,Brown Brindle,White,Transfer
false,Cat,F,false,1,Domestic Shorthair,,true,Calico,Brown,Adoption
true,Dog,M,false,5,Chihuahua Shorthair,,true,Brown,,Adoption
false,Cat,M,true,1,Domestic Shorthair,,true,Orange Tabby,White,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,M,false,12,American Bulldog,,true,White,Tan,Transfer
true,Dog,M,false,12,Dachshund,,true,Black,,Adoption
false,Cat,,,0,Domestic Shorthair,,true,Black,White,Transfer
true,Cat,F,false,24,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Cat,F,true,2,Domestic Shorthair,,true,Black,,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Orange Tabby,White,Transfer
true,Dog,M,false,12,Great Pyrenees,Pointer,false,White,Orange,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,M,false,24,Labrador Retriever,,true,Chocolate,Brown,Return_to_owner
true,Dog,M,false,6,Australian Cattle Dog,,true,Blue Tick,,Adoption
false,Dog,F,true,0,Labrador Retriever,,true,Cream,,Transfer
false,Cat,,,0,Domestic Medium Hair,,true,White,,Transfer
false,Cat,M,false,2,Domestic Shorthair,,true,Blue Tabby,,Transfer
true,Cat,M,false,6,Domestic Longhair,,true,Brown Tabby,White,Adoption
false,Cat,F,false,1,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Cat,F,false,2,Domestic Shorthair,,false,Tortie,,Adoption
true,Dog,M,false,24,Pit Bull,German Shepherd,false,Fawn,,Return_to_owner
true,Dog,F,true,24,Labrador Retriever,,true,Black,,Transfer
true,Cat,M,false,60,Domestic Shorthair,,true,Black,White,Return_to_owner
true,Dog,F,false,12,Australian Shepherd,,true,White,Tan,Adoption
true,Dog,M,false,24,Yorkshire Terrier,Cairn Terrier,false,Black,Brown,Adoption
true,Cat,F,false,72,Domestic Shorthair,,true,Blue,White,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,F,true,6,Domestic Shorthair,,true,Calico,,Transfer
false,Dog,M,true,0,Pit Bull,,true,Sable,,Transfer
true,Dog,F,true,0,Pit Bull,,true,Brown,White,Transfer
true,Dog,M,false,36,Chow Chow,,true,Red,Black,Euthanasia
true,Dog,M,false,24,Chihuahua Shorthair,Cardigan Welsh Corgi,false,Sable,Cream,Transfer
true,Cat,M,false,36,Domestic Longhair,,true,Cream Tabby,White,Return_to_owner
true,Dog,M,false,24,Dachshund,,true,Tan,Black,Adoption
true,Dog,M,false,24,Pit Bull,,true,Black,White,Adoption
true,Cat,M,true,1,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,true,9,American Pit Bull Terrier,,true,Black Brindle,White,Return_to_owner
true,Dog,F,false,48,Australian Cattle Dog,,true,Tan,White,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Blue Tabby,White,Transfer
false,Dog,M,true,4,Chihuahua Shorthair,,true,Tricolor,,Transfer
true,Dog,F,false,2,Chihuahua Shorthair,,true,Black,White,Adoption
false,Cat,M,true,24,Domestic Shorthair,,true,Blue,,Euthanasia
false,Cat,,,0,Domestic Shorthair,,true,Lynx Point,,Transfer
true,Cat,M,true,24,Domestic Medium Hair,,true,Orange Tabby,,Transfer
true,Dog,F,false,84,Pointer,,true,White,Brown,Adoption
true,Dog,M,false,72,Border Collie,,false,Black,White,Return_to_owner
true,Dog,M,true,1,Anatol Shepherd,,true,White,Brown,Transfer
false,Dog,F,true,12,Cairn Terrier,,true,Tan,,Euthanasia
false,Cat,F,false,2,Domestic Medium Hair,,true,Cream Tabby,,Adoption
true,Cat,F,false,72,Domestic Shorthair,,true,Blue Tabby,,Transfer
true,Cat,F,true,1,Domestic Shorthair,,true,Blue,,Transfer
true,Dog,F,false,2,Cairn Terrier,,true,Brown,,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,false,24,Miniature Pinscher,Chihuahua Shorthair,false,Black,Tan,Adoption
true,Cat,M,false,10,Domestic Shorthair,,true,Black,,Adoption
false,Cat,,,0,Domestic Shorthair,,true,Orange Tabby,White,Transfer
true,Dog,F,false,60,Beagle,,true,White,Brown,Adoption
true,Cat,F,false,36,Domestic Shorthair,,true,Tortie,,Return_to_owner
true,Dog,M,false,12,Yorkshire Terrier,Chihuahua Shorthair,false,Black,Tan,Adoption
true,Dog,M,true,36,Beagle,,true,Red,White,Return_to_owner
false,Dog,M,false,24,Shih Tzu,,true,White,Brown,Transfer
true,Cat,M,false,48,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Dog,F,false,24,Dachshund,,true,Black,White,Return_to_owner
true,Dog,F,false,36,Australian Shepherd,Parson Russell Terrier,false,Tricolor,,Adoption
true,Dog,F,false,96,Toy Poodle,,false,White,,Adoption
true,Cat,M,false,84,Domestic Shorthair,,true,Black,,Adoption
true,Dog,M,false,24,American Bulldog,,true,White,Red,Euthanasia
true,Cat,M,true,6,Domestic Shorthair,,true,Black,,Transfer
true,Dog,F,false,60,Dachshund,,true,Black,,Adoption
true,Dog,F,false,48,Pit Bull,Chow Chow,false,Tan,White,Return_to_owner
true,Dog,F,false,60,German Shepherd,,true,Sable,,Adoption
false,Dog,F,false,10,Boston Terrier,,true,Tan,Black,Adoption
false,Cat,M,true,1,Domestic Shorthair,,true,Black,White,Euthanasia
true,Dog,M,false,12,Queensland Heeler,,false,Red,White,Adoption
true,Dog,M,true,132,German Shepherd,,true,Black,Tan,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Cat,M,true,1,Domestic Shorthair,,true,Orange Tabby,,Died
true,Cat,F,false,36,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Dog,M,false,9,German Shepherd,,true,Tan,Brown,Transfer
false,Dog,F,true,0,Pit Bull,,true,Chocolate,White,Transfer
true,Cat,M,false,36,Siamese,,true,Seal Point,,Adoption
true,Cat,M,true,3,Domestic Shorthair,,true,Black,,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Black,White,Transfer
true,Cat,F,false,2,Siamese,,false,Seal Point,,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Orange Tabby,,Adoption
false,Cat,,,3,Domestic Shorthair,,true,Cream Tabby,,Transfer
true,Dog,F,false,10,Pit Bull,,true,Blue,White,Adoption
true,Cat,M,false,5,Domestic Shorthair,,true,Orange Tabby,,Adoption
false,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,F,true,3,Domestic Shorthair,,true,Blue Tabby,,Euthanasia
true,Dog,F,false,60,Chihuahua Shorthair,,true,Red,,Adoption
true,Dog,F,false,60,Chihuahua Shorthair,,true,Black,White,Return_to_owner
true,Dog,F,false,36,Chihuahua Shorthair,,true,Tan,,Transfer
true,Dog,M,true,6,Bull Terrier,,true,White,,Return_to_owner
true,Dog,M,false,9,Chinese Sharpei,Labrador Retriever,false,Tan,,Adoption
true,Dog,F,true,120,Border Collie,,true,Black,,Transfer
true,Dog,M,false,48,American Staffordshire Terrier,,true,Black,White,Adoption
false,Cat,M,true,3,Domestic Shorthair,,true,Black,,Transfer
true,Dog,M,true,6,Labrador Retriever,,true,Black,White,Transfer
true,Cat,M,false,12,Domestic Shorthair,,true,Brown Tabby,,Return_to_owner
true,Dog,F,false,216,Chihuahua Shorthair,,true,Yellow,,Return_to_owner
true,Dog,M,false,96,Labrador Retriever,,true,Yellow,,Return_to_owner
true,Cat,M,false,5,Domestic Shorthair,,true,White,Orange Tabby,Transfer
true,Dog,M,false,36,Chihuahua Shorthair,,false,Brown,,Transfer
true,Cat,F,false,24,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,false,12,English Bulldog,Boxer,false,Brown,White,Return_to_owner
true,Dog,M,false,96,Labrador Retriever,Australian Cattle Dog,false,Red,,Adoption
true,Dog,M,false,36,Mastiff,,true,Sable,,Adoption
true,Cat,M,false,36,Snowshoe,,true,Seal Point,,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Tortie,,Adoption
true,Cat,F,false,5,Domestic Shorthair,,true,Calico,,Adoption
true,Dog,F,false,7,Labrador Retriever,,true,Black,White,Adoption
false,Cat,F,true,3,Domestic Shorthair,,true,Black,,Transfer
true,Dog,F,false,24,Australian Kelpie,Pit Bull,false,Red,White,Transfer
true,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,White,Transfer
true,Dog,M,false,5,Labrador Retriever,,true,Chocolate,White,Adoption
true,Dog,M,true,108,Pit Bull,,false,Blue,White,Euthanasia
true,Dog,M,false,36,Border Collie,,true,Black,White,Transfer
true,Cat,F,false,8,Domestic Shorthair,,true,Black,,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,true,36,Labrador Retriever,,true,White,Brown,Euthanasia
true,Cat,M,false,2,Domestic Shorthair,,true,Black,White,Adoption
true,Cat,M,false,36,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,F,false,12,Labrador Retriever,Australian Cattle Dog,false,Tan,White,Adoption
true,Dog,M,true,48,Pit Bull,,true,Blue,White,Euthanasia
false,Cat,,,6,Russian Blue,,true,Blue,,Transfer
true,Dog,M,false,24,Australian Cattle Dog,,false,Blue Merle,,Adoption
true,Dog,F,false,2,Australian Cattle Dog,,true,Brown,White,Adoption
false,Cat,M,false,24,Domestic Shorthair,,true,Brown Tabby,Black,Euthanasia
false,Cat,,,12,Domestic Shorthair,,true,Black,White,Transfer
true,Dog,F,false,108,Keeshond,,true,Brown,Black,Adoption
false,Dog,F,false,96,Dachshund Wirehair,,true,Sable,White,Adoption
true,Cat,F,false,3,Domestic Shorthair,,true,Black,,Adoption
false,Cat,M,true,24,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,M,false,24,Great Pyrenees,,true,White,,Adoption
true,Cat,M,false,4,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,F,false,24,Domestic Shorthair,,true,Tortie,,Transfer
true,Dog,M,false,12,German Shepherd,Australian Cattle Dog,false,Black,White,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,F,true,12,Boxer,Pit Bull,false,Chocolate,White,Transfer
true,Cat,F,false,12,Domestic Longhair,,true,Tortie,Orange,Adoption
true,Dog,M,false,96,Labrador Retriever,,true,Brown,,Return_to_owner
false,Cat,F,true,12,Domestic Shorthair,,true,White,Brown Tabby,Transfer
false,Dog,F,true,1,Border Collie,,true,Black,White,Transfer
true,Cat,M,false,8,Domestic Shorthair,,true,Black,White,Adoption
true,Cat,F,false,12,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,F,true,24,American Staffordshire Terrier,,true,Brown Brindle,White,Return_to_owner
false,Dog,M,false,12,Chihuahua Shorthair,Dachshund,false,Tricolor,,Transfer
true,Dog,M,true,3,American Pit Bull Terrier,,true,Brown Brindle,White,Transfer
true,Dog,M,false,9,Redbone Hound,,true,Red,White,Transfer
true,Dog,F,false,96,Border Collie,Labrador Retriever,false,Black,White,Transfer
true,Dog,M,false,24,Alaskan Malamute,,true,Black,Tan,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,,Died
true,Dog,F,false,12,Cairn Terrier,,true,Tan,,Adoption
true,Dog,M,false,8,Great Dane,Australian Cattle Dog,false,Black,White,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,M,false,8,Australian Cattle Dog,,true,Brown Merle,White,Transfer
false,Dog,M,true,0,Labrador Retriever,,true,Black,,Transfer
true,Cat,F,true,1,Domestic Shorthair,,true,Brown Tabby,,Euthanasia
true,Dog,F,true,24,Dachshund Wirehair,Chihuahua Longhair,false,Tan,,Adoption
false,Cat,F,true,4,Domestic Shorthair,,true,Tortie,,Transfer
true,Dog,M,false,12,Dachshund,,true,Sable,Tan,Transfer
true,Dog,M,false,72,Siberian Husky,,true,White,Tan,Adoption
false,Dog,M,false,4,Dachshund,,true,Brown,,Adoption
true,Dog,M,false,36,Boxer,,true,Brown Brindle,White,Euthanasia
false,Dog,M,false,24,Pit Bull,,true,Tricolor,,Adoption
true,Dog,F,false,96,English Springer Spaniel,,false,White,Liver,Return_to_owner
true,Dog,M,true,120,American Staffordshire Terrier,,true,Brown Brindle,,Return_to_owner
true,Dog,M,false,96,Smooth Fox Terrier,,true,Tricolor,,Adoption
false,Cat,F,true,5,Domestic Medium Hair,,true,Torbie,,Euthanasia
false,Cat,M,true,0,Domestic Medium Hair,,true,Brown Tabby,,Transfer
true,Dog,F,false,3,Border Collie,Labrador Retriever,false,Black,White,Transfer
true,Dog,F,false,3,Dachshund Longhair,Miniature Schnauzer,false,Silver,White,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Black,,Transfer
false,Dog,M,true,60,Australian Shepherd,Australian Cattle Dog,false,Brown,Tan,Euthanasia
true,Dog,F,false,6,Pit Bull,,true,Blue,White,Adoption
true,Dog,M,false,10,Shetland Sheepdog,Dachshund Longhair,false,Brown,White,Adoption
true,Dog,F,false,24,Flat Coat Retriever,,true,Black,,Adoption
true,Dog,M,false,12,Pit Bull,,true,Brown,White,Adoption
true,Cat,M,false,4,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,M,false,10,Chihuahua Shorthair,,true,Chocolate,White,Return_to_owner
true,Cat,M,true,2,Siamese,,true,Lynx Point,White,Adoption
true,Dog,F,true,12,Pomeranian,,false,Red,,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Black,,Transfer
true,Dog,F,false,72,Pit Bull,,true,White,Brown,Return_to_owner
true,Dog,M,false,60,Pit Bull,Labrador Retriever,false,Black,White,Euthanasia
true,Cat,F,false,3,Domestic Shorthair,,true,Blue Tabby,,Adoption
false,Cat,M,true,24,Domestic Medium Hair,,true,Black,,Transfer
true,Dog,M,false,12,Pug,,true,Brown,White,Transfer
true,Dog,M,false,72,Chihuahua Shorthair,,true,Fawn,White,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,F,false,12,American Staffordshire Terrier,,true,Tricolor,,Return_to_owner
true,Dog,M,false,36,Labrador Retriever,,true,Brown,,Adoption
true,Dog,M,false,36,Great Dane,Mastiff,false,Black,White,Adoption
true,Cat,F,true,12,Domestic Shorthair,,true,Calico,,Transfer
true,Dog,F,false,12,Pit Bull,,true,Brown Brindle,White,Adoption
true,Dog,M,false,5,Akita,Siberian Husky,false,Tan,White,Adoption
true,Dog,F,false,12,Labrador Retriever,,true,Black,,Return_to_owner
false,Dog,M,false,2,Chihuahua Shorthair,,true,Brown Brindle,White,Adoption
true,Dog,F,false,48,Labrador Retriever,Beagle,false,Tan,White,Return_to_owner
false,Dog,F,true,0,Blue Lacy,American Bulldog,false,Brown,White,Transfer
true,Cat,F,false,120,Domestic Shorthair,,true,Black,White,Transfer
true,Cat,M,false,3,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Black,White,Transfer
true,Dog,M,false,24,Dachshund,Chihuahua Shorthair,false,White,Black,Transfer
true,Cat,F,false,120,Domestic Longhair,,true,Black,,Return_to_owner
false,Cat,F,true,4,Domestic Shorthair,,true,Tortie,,Transfer
true,Dog,M,true,12,Chihuahua Shorthair,,true,Brown,White,Transfer
true,Cat,M,false,8,Domestic Shorthair,,true,Black Smoke,White,Adoption
true,Dog,F,false,36,Cavalier Span,,true,White,Brown,Return_to_owner
true,Cat,F,true,240,Domestic Shorthair,,true,Brown Tabby,White,Return_to_owner
true,Dog,M,true,7,Great Dane,,true,Black,White,Transfer
true,Dog,M,false,84,Chihuahua Shorthair,,true,Tan,,Transfer
true,Dog,F,false,72,Silky Terrier,,true,White,,Return_to_owner
true,Dog,M,false,10,Pit Bull,,true,Black,White,Adoption
true,Cat,M,false,12,Domestic Shorthair,,true,Black,White,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,F,false,36,Miniature Poodle,,true,White,,Return_to_owner
true,Dog,M,true,5,Miniature Schnauzer,Miniature Poodle,false,White,,Transfer
false,Cat,,,0,Domestic Shorthair,,true,Cream Tabby,,Transfer
true,Cat,M,false,12,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,M,false,12,Labrador Retriever,,true,Black,White,Adoption
false,Cat,,,0,Domestic Shorthair,,true,Black,,Transfer
true,Dog,M,false,36,Pit Bull,,true,White,Brown,Return_to_owner
false,Dog,M,false,5,Pit Bull,,true,Tan,White,Adoption
true,Cat,M,false,2,Manx,,true,Blue,White,Adoption
true,Dog,M,false,24,Labrador Retriever,,true,Yellow,,Return_to_owner
true,Dog,F,true,10,Labrador Retriever,,true,Black,White,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Black,,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,F,false,72,Domestic Shorthair,,false,Calico,,Euthanasia
false,Dog,M,false,12,Australian Shepherd,,true,Brown,,Adoption
false,Cat,F,false,2,Domestic Shorthair,,true,Black,,Adoption
true,Dog,F,false,48,Australian Shepherd,Boxer,false,Brown Brindle,White,Transfer
true,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Cat,F,false,48,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Cat,,,0,Domestic Shorthair,,true,Cream Tabby,,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,Cream Tabby,,Transfer
true,Dog,M,false,2,Dachshund,,true,Black,Tan,Adoption
true,Dog,F,false,84,Staffordshire,,true,Blue,White,Adoption
true,Dog,M,false,24,Labrador Retriever,,true,Chocolate,,Return_to_owner
true,Dog,F,false,48,Pit Bull,,true,Blue,White,Euthanasia
false,Dog,M,false,2,American Bulldog,,true,Brown,White,Return_to_owner
true,Dog,M,false,12,Pit Bull,,true,Blue,White,Return_to_owner
true,Dog,M,false,24,Pit Bull,,true,Blue,White,Transfer
true,Dog,M,false,24,Chihuahua Shorthair,,true,Brown,,Return_to_owner
true,Dog,M,true,12,Shih Tzu,,true,Tan,White,Transfer
true,Dog,F,false,60,Dachshund,,true,Brown,Black,Transfer
true,Cat,M,false,12,Domestic Shorthair,,true,Black,,Adoption
true,Cat,M,false,36,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Cat,M,false,8,Domestic Shorthair,,true,White,Orange Tabby,Transfer
true,Dog,M,false,96,Pekingese,,false,Buff,,Transfer
true,Cat,F,false,2,Domestic Shorthair,,true,Torbie,,Adoption
true,Dog,M,false,2,Border Collie,,true,Brown Brindle,White,Adoption
true,Dog,M,false,6,Border Terrier,Soft Coated Wheaten Terrier,false,Tan,Gray,Adoption
true,Dog,M,false,24,Maltese,,true,White,,Return_to_owner
true,Dog,F,false,2,Siberian Husky,,true,Sable,White,Adoption
true,Cat,F,false,2,Domestic Shorthair,,true,Orange Tabby,,Adoption
true,Dog,M,false,48,Flat Coat Retriever,,true,Black,,Return_to_owner
true,Cat,F,false,5,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Dog,F,false,36,Boxer,,true,Brown,,Return_to_owner
true,Dog,F,false,48,Golden Retriever,Chow Chow,false,Red,,Adoption
false,Cat,M,false,2,Domestic Shorthair,,true,Blue,White,Adoption
false,Cat,M,true,1,Domestic Shorthair,,true,Black,,Euthanasia
true,Dog,M,false,48,Chow Chow,,true,Tan,Tan,Transfer
true,Dog,F,false,11,Australian Cattle Dog,,true,Brown,White,Transfer
false,Cat,F,false,2,Domestic Shorthair,,true,Chocolate Point,,Adoption
true,Dog,M,false,36,American Bulldog,Great Pyrenees,false,White,,Transfer
true,Dog,F,false,24,Boxer,,true,Brown Brindle,White,Adoption
true,Dog,M,false,12,Border Terrier,,true,Fawn,,Adoption
false,Cat,M,false,12,Domestic Shorthair,,true,Black,,Adoption
true,Dog,M,false,24,American Bulldog,,true,Brown Brindle,White,Transfer
false,Cat,M,true,12,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,M,false,7,Border Collie,,true,Tricolor,,Transfer
true,Cat,F,false,3,Domestic Medium Hair,,true,Calico,,Adoption
false,Cat,M,false,2,Siamese,,true,Lilac Point,,Adoption
true,Dog,M,false,12,Cairn Terrier,,true,Tan,,Return_to_owner
false,Cat,F,true,1,Snowshoe,,true,Blue Point,,Transfer
false,Dog,M,true,24,American Staffordshire Terrier,,true,Black,White,Euthanasia
true,Cat,F,false,4,Domestic Shorthair,,true,Black,,Transfer
true,Dog,M,true,24,Chihuahua Shorthair,,true,White,Buff,Transfer
false,Cat,M,false,2,Domestic Shorthair,,true,Orange Tabby,White,Adoption
true,Dog,F,false,168,Labrador Retriever,,true,Black,,Return_to_owner
true,Dog,M,false,2,Boxer,,true,Tan,Black,Adoption
true,Dog,F,false,5,Chihuahua Shorthair,,false,Black,Tan,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Black,,Transfer
true,Dog,F,false,24,Labrador Retriever,,true,Tricolor,,Return_to_owner
true,Dog,M,false,2,Border Collie,,false,Chocolate,White,Adoption
true,Cat,M,false,1,Domestic Medium Hair,,true,Brown Tabby,,Adoption
true,Dog,F,false,144,Golden Retriever,,false,Buff,,Return_to_owner
true,Dog,M,true,180,Miniature Poodle,,true,Black,Gray,Return_to_owner
true,Dog,M,false,48,Catahoula,Bulldog,false,Brown Brindle,White,Return_to_owner
true,Dog,F,true,3,Anatol Shepherd,,true,Buff,,Transfer
true,Dog,M,false,84,St. Bernard Rough Coat,Labrador Retriever,false,Black,Brown Brindle,Transfer
true,Dog,F,false,12,Siberian Husky,,true,Black,Silver,Return_to_owner
true,Dog,M,false,48,Boxer,,false,Brown Brindle,,Return_to_owner
true,Dog,F,true,60,Miniature Poodle,,true,White,,Adoption
true,Dog,F,false,12,Staffordshire,,true,Brown,,Adoption
false,Cat,M,true,0,Domestic Shorthair,,true,Black,White,Transfer
false,Cat,M,true,0,Domestic Shorthair,,true,Brown Tabby,White,Transfer
true,Cat,M,false,144,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,M,true,60,Boxer,,true,Brown Brindle,White,Euthanasia
true,Dog,M,false,9,Australian Kelpie,,true,Black,White,Adoption
true,Cat,F,false,2,Snowshoe,,true,Seal Point,White,Adoption
false,Cat,F,true,0,Domestic Shorthair,,true,Tortie,,Euthanasia
true,Dog,M,false,48,Chihuahua Shorthair,,true,Brown,,Return_to_owner
false,Cat,,,12,Domestic Shorthair,,true,Black,,Transfer
true,Dog,M,false,120,German Shepherd,,true,Brown,Black,Return_to_owner
true,Cat,F,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Dog,M,false,24,Rat Terrier,,true,White,Brown,Adoption
true,Dog,M,true,1,German Shepherd,,true,Sable,,Transfer
false,Dog,M,false,8,Chihuahua Shorthair,,true,Tan,,Transfer
true,Dog,M,false,2,Labrador Retriever,Staffordshire,false,Black,White,Adoption
true,Dog,M,false,12,Bruss Griffon,,true,Black,Tan,Transfer
true,Cat,F,true,1,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Cat,M,false,1,Domestic Shorthair,,true,Black,White,Adoption
true,Dog,F,false,24,Boxer,,true,White,Brown,Euthanasia
false,Cat,M,false,24,Domestic Shorthair,,true,Orange Tabby,,Transfer
true,Dog,M,false,24,Boxer,,false,Brown Brindle,White,Adoption
false,Cat,F,true,12,Domestic Shorthair,,true,Black,White,Transfer
true,Cat,F,false,24,Domestic Shorthair,,true,Brown Tabby,White,Adoption
true,Dog,F,false,2,Doberman Pinsch,,true,Tricolor,,Transfer
false,Dog,M,false,2,Dachshund,Harrier,false,Black,Tan,Adoption
true,Dog,M,false,60,Chihuahua Longhair,,true,Black,,Adoption
true,Dog,M,false,3,German Shepherd,,false,Black,Brown,Adoption
true,Dog,M,true,12,Chihuahua Shorthair,,true,Black,White,Transfer
true,Cat,F,false,84,Domestic Shorthair,,true,Torbie,Calico,Return_to_owner
true,Dog,M,false,36,Labrador Retriever,,true,Chocolate,,Euthanasia
true,Cat,F,false,12,Domestic Shorthair,,true,Brown Tabby,,Adoption
false,Dog,F,true,0,Pit Bull,,true,White,Tricolor,Return_to_owner
false,Cat,F,true,12,Domestic Medium Hair,,true,Tortie,White,Transfer
true,Cat,F,false,6,Domestic Shorthair,,true,Torbie,,Adoption
true,Dog,M,false,12,Chow Chow,,true,Black,,Return_to_owner
true,Dog,M,false,108,Doberman Pinsch,,false,Red,Tan,Euthanasia
true,Dog,M,false,12,Australian Cattle Dog,,true,Brown,White,Adoption
true,Dog,M,false,48,Pit Bull,,true,Fawn,White,Return_to_owner
true,Dog,M,false,48,Pit Bull,,true,White,Chocolate,Euthanasia
true,Dog,F,true,6,Australian Cattle Dog,American Foxhound,false,Brown,White,Transfer
true,Dog,M,false,48,Cavalier Span,,true,Black,,Transfer
true,Dog,F,false,24,Border Collie,,true,White,Black,Return_to_owner
true,Dog,F,false,48,Labrador Retriever,,true,Black,White,Adoption
true,Dog,F,false,24,Chihuahua Shorthair,,true,Chocolate,White,Adoption
true,Cat,M,false,1,Domestic Shorthair,,true,Blue Tabby,White,Adoption
true,Dog,F,false,84,Labrador Retriever,Chow Chow,false,Red,Black,Adoption
true,Dog,F,false,84,Irish Wolfhound,,true,White,,Adoption
false,Cat,M,true,3,Siamese,,true,Flame Point,,Died
true,Cat,F,true,36,Domestic Medium Hair,,true,Calico,,Transfer
true,Dog,M,false,48,Pit Bull,,true,Blue,Black,Euthanasia
false,Cat,M,true,48,Domestic Shorthair,,false,Brown,White,Transfer
true,Dog,F,false,12,German Shepherd,,true,White,,Return_to_owner
true,Dog,M,false,36,Pit Bull,,true,Chocolate,White,Euthanasia
false,Cat,,,12,Domestic Shorthair,,true,Blue,,Transfer
false,Dog,F,false,12,Dachshund,,true,Black,Tan,Adoption
true,Cat,M,false,2,Domestic Shorthair,,true,Brown Tabby,,Adoption
true,Dog,M,true,5,Jack Russell Terrier,Papillon,false,White,Tricolor,Transfer
true,Dog,M,false,11,Labrador Retriever,,true,Black,White,Transfer
true,Dog,F,false,12,Chihuahua Shorthair,,true,Tan,,Transfer
true,Dog,M,false,84,Chihuahua Shorthair,,true,Brown,,Return_to_owner
true,Dog,F,false,132,Labrador Retriever,,true,Black,,Return_to_owner
false,Cat,F,true,0,Domestic Shorthair,,true,Brown Tabby,,Transfer
true,Dog,F,false,144,Beagle,,true,Tricolor,,Transfer
true,Dog,M,false,12,Boxer,Great Dane,false,Black,White,Transfer
true,Dog,M,false,3,Dachshund,,true,Black,Tan,Adoption
true,Cat,F,true,2,Domestic Longhair,,true,Torbie,,Transfer
false,Cat,M,true,24,Domestic Shorthair,,true,Brown Tabby,White,Euthanasia
true,Dog,M,false,12,Pit Bull,,true,Brown,White,Adoption
