hasName,animalType,sex,isIntact,monthsOld,breed1,breed2,color1,color2,outcome
false,Dog,F,false,2,St. Bernard Smooth Coat Mix,,Tricolor,,Adoption
true,Cat,F,false,48,Domestic Shorthair Mix,,Tortie,Blue Cream,Adoption
true,Dog,M,true,12,Chihuahua Shorthair Mix,,Brown,,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,Gray Tabby,,Transfer
true,Dog,F,false,96,Australian Cattle Dog Mix,,White,Brown,Return_to_owner
false,Cat,F,true,7,Domestic Shorthair Mix,,Black,White,Euthanasia
false,Cat,F,true,24,Manx Mix,,Brown Tabby,White,Transfer
true,Dog,M,false,8,Pit Bull Mix,,Blue,White,Adoption
false,Cat,F,true,36,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,F,false,12,Mastiff Mix,,Brown Brindle,,Return_to_owner
true,Cat,F,false,24,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Cat,F,false,60,Domestic Shorthair Mix,,Calico,,Transfer
true,Dog,M,false,48,Chihuahua Shorthair Mix,,Tricolor,,Adoption
false,Cat,,,2,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Dog,M,true,48,Greyhound,,Black,White,Transfer
true,Cat,M,false,4,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,F,true,5,German Shepherd Mix,,Brown,Black,Transfer
true,Cat,M,false,3,Domestic Shorthair Mix,,Orange Tabby,White,Adoption
true,Dog,F,false,36,German Shepherd,,Black,Tan,Return_to_owner
false,Dog,F,false,8,Labrador Retriever Mix,,Brown,,Transfer
true,Dog,M,false,7,English Coonhound Mix,,Red Tick,White,Adoption
true,Dog,F,true,60,Lhasa Apso Mix,,White,Brown,Return_to_owner
true,Dog,F,false,24,Pit Bull Mix,,Black,White,Transfer
false,Dog,M,false,10,Anatol Shepherd,,White,Brown,Adoption
false,Dog,M,false,156,Australian Shepherd Mix,,Black,Tan,Return_to_owner
false,Cat,F,true,0,Domestic Longhair Mix,,Calico,,Transfer
false,Cat,M,true,4,Domestic Shorthair Mix,,Orange Tabby,,Transfer
false,Cat,F,false,3,Domestic Shorthair Mix,,White,Black,Adoption
false,Cat,F,true,1,Domestic Shorthair Mix,,Calico,,Transfer
false,Cat,F,true,10,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
false,Cat,F,false,3,Domestic Shorthair Mix,,Calico,,Adoption
false,Dog,F,false,1,Labrador Retriever Mix,,Black,,Adoption
true,Cat,M,true,1,Domestic Medium Hair Mix,,Brown Tabby,White,Transfer
true,Dog,F,false,5,Pit Bull Mix,,Chocolate,White,Return_to_owner
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Black,White,Return_to_owner
false,Cat,M,true,0,Domestic Shorthair Mix,,Orange Tabby,,Euthanasia
false,Cat,F,true,12,Domestic Shorthair Mix,,Blue Tabby,,Transfer
true,Dog,F,false,1,Chihuahua Shorthair Mix,,Tricolor,,Adoption
true,Dog,F,false,8,Pit Bull Mix,,White,Brown,Return_to_owner
true,Dog,F,true,96,Pekingese Mix,,Tan,White,Transfer
true,Dog,M,false,24,Jack Russell Terrier Mix,,White,,Return_to_owner
true,Cat,M,false,6,Domestic Shorthair Mix,,Cream Tabby,,Adoption
true,Dog,M,true,12,Chihuahua Shorthair Mix,,Brown,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Tortie,,Transfer
false,Cat,F,true,3,Domestic Shorthair,,Blue Tabby,White,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Calico,,Transfer
false,Cat,F,false,1,Domestic Shorthair Mix,,Black,White,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Dog,M,false,60,Bulldog Mix,,Red,,Return_to_owner
true,Cat,M,false,5,Domestic Shorthair Mix,,Black,,Return_to_owner
false,Cat,F,false,4,Domestic Shorthair Mix,,Torbie,,Transfer
true,Cat,M,false,12,Domestic Medium Hair Mix,,White,Brown Tabby,Adoption
false,Cat,M,true,0,Domestic Longhair Mix,,Brown Tabby,,Transfer
true,Cat,M,false,24,Domestic Shorthair Mix,,Orange Tabby,,Adoption
false,Dog,M,false,156,Catahoula Mix,,Black,White,Transfer
true,Dog,M,false,72,Beagle,Labrador Retriever,White,,Adoption
true,Dog,M,false,24,Chihuahua Shorthair,Rat Terrier,White,Black,Adoption
false,Cat,M,true,48,Siamese Mix,,Flame Point,,Euthanasia
false,Cat,M,false,2,Domestic Shorthair Mix,,Blue Tabby,,Adoption
true,Cat,M,false,1,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Cat,M,true,2,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,M,false,12,Labrador Retriever Mix,,Chocolate,White,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Black Smoke,White,Transfer
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,M,false,12,Black,Tan Hound Mix,Brown,Black,Adoption
true,Cat,M,false,12,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,F,true,84,Labrador Retriever,Chow Chow,Black,,Transfer
true,Cat,F,false,84,Domestic Shorthair Mix,,Blue,White,Euthanasia
false,Cat,F,false,36,Siamese Mix,,Calico Point,,Adoption
true,Dog,M,false,8,Queensland Heeler,Chihuahua Shorthair,White,Tan,Adoption
true,Dog,M,false,12,Cairn Terrier Mix,,Brown,Black,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Blue,,Euthanasia
false,Cat,M,false,24,Domestic Shorthair Mix,,Black,White,Transfer
true,Dog,F,false,2,German Shepherd Mix,,Brown,White,Return_to_owner
true,Cat,F,false,24,Siamese Mix,,Lynx Point,,Adoption
true,Cat,F,false,120,Domestic Shorthair Mix,,Black,White,Return_to_owner
false,Dog,M,true,24,Chihuahua Shorthair Mix,,Brown,,Transfer
false,Cat,F,true,6,Domestic Medium Hair Mix,,White,Brown Tabby,Transfer
true,Dog,M,false,84,Pit Bull Mix,,White,Chocolate,Euthanasia
true,Cat,M,false,3,Domestic Shorthair Mix,,Blue Tabby,,Adoption
true,Cat,M,false,1,Domestic Shorthair Mix,,Blue Tabby,,Adoption
true,Dog,M,false,11,Italian Greyhound Mix,,Buff,,Adoption
true,Cat,F,false,60,Domestic Medium Hair Mix,,Tortie,,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,White,Orange Tabby,Transfer
false,Cat,F,true,12,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,M,false,36,Chihuahua Shorthair Mix,,Black,,Adoption
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Tan,White,Return_to_owner
true,Dog,M,false,36,St. Bernard Rough Coat Mix,,Tricolor,,Adoption
true,Dog,M,false,168,Miniature Pinscher Mix,,Black,,Return_to_owner
true,Dog,M,false,3,Labrador Retriever,Standard Schnauzer,Black,White,Adoption
false,Dog,F,true,144,Chihuahua Shorthair,,Chocolate,White,Euthanasia
true,Dog,F,false,4,Chihuahua Shorthair Mix,,Red,White,Adoption
true,Dog,M,true,1,Pit Bull Mix,,White,,Return_to_owner
true,Dog,M,false,12,Labrador Retriever Mix,,Chocolate,,Return_to_owner
true,Dog,M,false,72,Carolina Dog,Labrador Retriever,Red,,Transfer
false,Dog,,,0,Dachshund Mix,,Tan,,Transfer
true,Dog,F,false,24,Catahoula Mix,,Brown Brindle,Tan,Adoption
false,Dog,F,false,8,Rottweiler Mix,,Black,Tan,Return_to_owner
false,Cat,,,0,Domestic Shorthair Mix,,Black,White,Died
true,Dog,M,true,36,Lhasa Apso Mix,,Black,White,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,Cream Tabby,White,Transfer
true,Dog,M,false,36,Australian Cattle Dog Mix,,Blue Merle,Tan,Transfer
true,Dog,M,false,3,Labrador Retriever Mix,,White,,Transfer
false,Cat,M,true,5,Domestic Medium Hair Mix,,Buff,,Euthanasia
true,Dog,F,true,2,Chihuahua Shorthair Mix,,Chocolate,,Transfer
true,Dog,F,false,3,Pit Bull Mix,,Black,White,Adoption
true,Dog,F,false,24,Pit Bull Mix,,Black,White,Euthanasia
true,Dog,M,true,60,German Shepherd Mix,,Brown,Black,Return_to_owner
true,Dog,M,false,60,Australian Cattle Dog Mix,,Blue Merle,,Return_to_owner
false,Cat,M,false,3,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Cat,M,true,12,Domestic Medium Hair Mix,,Brown Tabby,,Transfer
true,Cat,M,false,24,Domestic Shorthair Mix,,Blue Tabby,White,Transfer
false,Cat,F,false,48,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Cat,F,true,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Dog,M,true,2,Labrador Retriever Mix,,Buff,,Transfer
false,Dog,M,true,0,Pit Bull Mix,,White,Brown Brindle,Return_to_owner
false,Cat,F,false,24,Domestic Shorthair Mix,,Calico,,Transfer
true,Cat,F,false,7,Domestic Shorthair Mix,,White,Brown Tabby,Adoption
true,Dog,M,false,12,Beagle Mix,,Red,White,Adoption
false,Dog,M,false,72,Dachshund Longhair Mix,,Red,Black,Adoption
true,Dog,M,false,48,Chihuahua Shorthair Mix,,Tan,,Transfer
true,Cat,F,false,4,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Cat,F,false,36,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,F,true,144,Boxer,,Brown,White,Return_to_owner
true,Cat,M,false,72,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,M,false,24,Pit Bull Mix,,White,Black Brindle,Transfer
true,Dog,M,false,72,Pit Bull Mix,,Brown Brindle,,Return_to_owner
true,Dog,M,false,2,Doberman Pinsch Mix,,Black,Brown,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Cat,F,true,1,Domestic Shorthair Mix,,Torbie,,Adoption
true,Dog,F,false,84,Siberian Husky,,Brown,White,Return_to_owner
false,Dog,M,true,0,German Shepherd Mix,,Sable,,Transfer
true,Dog,M,false,12,Chihuahua Shorthair Mix,,Tan,Black,Adoption
true,Dog,M,true,24,Chihuahua Shorthair Mix,,Tricolor,,Return_to_owner
false,Dog,M,true,4,Australian Shepherd Mix,,Black,Tan,Transfer
false,Cat,M,true,12,Domestic Shorthair Mix,,Blue,White,Transfer
true,Dog,M,false,60,Australian Shepherd Mix,,Black,Brown,Adoption
true,Dog,M,false,156,Maltese,,White,,Died
true,Cat,F,false,36,Domestic Shorthair Mix,,Calico,,Transfer
false,Cat,F,true,3,Domestic Shorthair Mix,,Brown Tabby,,Transfer
false,Cat,M,true,12,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,true,0,Domestic Shorthair Mix,,Black,,Transfer
false,Cat,,,12,Domestic Medium Hair Mix,,Blue Tabby,White,Transfer
false,Cat,M,true,12,Domestic Shorthair Mix,,Blue,White,Transfer
false,Cat,,,24,Domestic Shorthair Mix,,Black,White,Transfer
true,Cat,F,false,12,Domestic Shorthair Mix,,White,,Adoption
true,Dog,F,false,120,Boston Terrier Mix,,Brown Brindle,White,Return_to_owner
true,Dog,F,false,8,Golden Retriever,Labrador Retriever,Gold,,Transfer
true,Cat,F,false,1,Siamese Mix,,Lynx Point,,Adoption
true,Dog,M,false,12,Pbgv Mix,,Brown,White,Adoption
false,Cat,M,false,24,Domestic Shorthair Mix,,Orange Tabby,White,Adoption
true,Dog,F,false,1,Chihuahua Shorthair Mix,,Brown,,Adoption
true,Cat,M,false,4,Domestic Shorthair Mix,,White,Orange Tabby,Transfer
true,Dog,F,false,2,Catahoula,Pointer,Brown Merle,,Adoption
false,Dog,F,false,12,Miniature Poodle Mix,,Gray,,Adoption
true,Cat,F,false,4,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Dog,F,true,3,Australian Cattle Dog Mix,,Black,White,Transfer
true,Dog,F,true,12,Bruss Griffon Mix,,Black,Tan,Transfer
false,Dog,F,false,1,German Shepherd Mix,,Black,Brown,Transfer
false,Dog,M,false,5,Miniature Poodle,Miniature Schnauzer,Black,White,Transfer
false,Cat,F,true,5,Siamese Mix,,Lynx Point,,Transfer
false,Dog,M,false,2,Black Mouth Cur Mix,,Brown,White,Adoption
true,Cat,M,false,12,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,F,false,12,Chow Chow Mix,,Brown,,Return_to_owner
true,Cat,F,false,3,Domestic Shorthair Mix,,Black,,Adoption
false,Dog,M,false,9,Australian Cattle Dog,Labrador Retriever,Tan,White,Adoption
true,Cat,M,false,5,Domestic Medium Hair Mix,,Blue Tabby,White,Adoption
false,Cat,,,12,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Dog,M,false,12,Chihuahua Shorthair Mix,,Black,White,Adoption
true,Dog,F,false,24,Chihuahua Shorthair,Dachshund,Black,Tricolor,Transfer
true,Cat,F,false,1,Domestic Shorthair Mix,,Brown Tabby,,Adoption
true,Dog,F,false,84,Toy Poodle Mix,,White,,Return_to_owner
false,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
false,Cat,M,true,4,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Cat,F,false,3,Domestic Shorthair Mix,,Black,White,Adoption
true,Dog,F,false,1,Labrador Retriever Mix,,Black,White,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,White,Adoption
true,Dog,F,false,48,Maltese Mix,,Apricot,,Transfer
false,Cat,M,true,24,Domestic Shorthair Mix,,Blue Tabby,White,Euthanasia
true,Dog,F,false,6,Chihuahua Shorthair Mix,,Brown,White,Transfer
true,Dog,F,false,12,Pit Bull Mix,,Black,White,Adoption
false,Dog,M,false,2,Chihuahua Shorthair,Cardigan Welsh Corgi,White,Brown,Adoption
true,Dog,F,false,12,Plott Hound Mix,,Brown Brindle,,Return_to_owner
true,Cat,F,false,120,Domestic Shorthair,,Tortie,Blue Cream,Return_to_owner
false,Dog,F,true,12,Chihuahua Shorthair Mix,,Tan,White,Euthanasia
false,Cat,F,true,12,Domestic Shorthair Mix,,Calico,,Transfer
true,Dog,M,false,24,Chihuahua Shorthair Mix,,Tan,,Adoption
true,Dog,M,false,4,Black Mouth Cur Mix,,Fawn,White,Adoption
true,Cat,F,false,2,Domestic Shorthair Mix,,Orange Tabby,White,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Seal Point,,Transfer
true,Dog,F,false,192,Chihuahua Shorthair Mix,,Brown,White,Adoption
true,Dog,M,false,12,Cairn Terrier,Dachshund,Tan,White,Adoption
false,Cat,F,true,60,Domestic Shorthair Mix,,Black,,Transfer
true,Dog,M,false,2,Labrador Retriever Mix,,Black,White,Adoption
false,Cat,M,true,84,Domestic Shorthair Mix,,Blue,White,Euthanasia
true,Cat,F,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
false,Dog,F,true,1,German Shepherd Mix,,Black,Tan,Transfer
true,Dog,M,false,96,Chihuahua Shorthair Mix,,Brown,,Adoption
true,Dog,M,false,24,Basset Hound Mix,,Black,White,Return_to_owner
false,Cat,,,0,Domestic Shorthair Mix,,Black,,Return_to_owner
true,Dog,M,false,12,Cairn Terrier,,Tan,,Adoption
true,Dog,M,false,60,Chihuahua Shorthair Mix,,Tan,,Adoption
true,Dog,M,false,5,Australian Cattle Dog,Labrador Retriever,Black,White,Adoption
true,Dog,M,false,12,Pit Bull Mix,,Tan,White,Transfer
true,Dog,M,false,10,German Shepherd,Border Collie,Black,White,Adoption
true,Cat,M,false,96,Domestic Shorthair Mix,,Blue Tabby,,Adoption
false,Cat,,,2,Domestic Shorthair Mix,,Brown Tabby,,Euthanasia
true,Dog,F,false,12,Pit Bull Mix,,Black,White,Adoption
true,Dog,F,false,12,Labrador Retriever Mix,,Black,White,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,12,English Bulldog,,Brown Brindle,White,Adoption
true,Cat,M,true,0,Domestic Shorthair Mix,,Brown Tabby,,Died
true,Cat,F,false,48,Ragdoll Mix,,Seal Point,,Transfer
true,Cat,F,false,12,Domestic Shorthair Mix,,White,,Adoption
true,Cat,F,false,96,Domestic Shorthair Mix,,Tortie,,Transfer
true,Cat,F,true,2,Siamese Mix,,Seal Point,,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Cream Tabby,,Transfer
true,Cat,M,false,60,Domestic Shorthair Mix,,Brown Tabby,,Return_to_owner
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,White,Adoption
true,Dog,F,false,48,Labrador Retriever Mix,,Black,White,Transfer
true,Dog,F,false,9,Chihuahua Shorthair Mix,,Black,Brown,Return_to_owner
true,Dog,F,false,108,Boxer,Beagle,White,Brown,Adoption
true,Dog,F,false,12,Shih Tzu Mix,,White,,Transfer
true,Dog,M,true,1,Toy Poodle Mix,,Blue,White,Transfer
true,Dog,M,false,1,Chihuahua Shorthair Mix,,Tricolor,,Adoption
true,Cat,M,false,84,Domestic Shorthair Mix,,Orange Tabby,White,Adoption
true,Dog,F,false,12,Chihuahua Shorthair Mix,,Black,Tan,Adoption
true,Dog,F,false,24,Pit Bull Mix,,Black,White,Transfer
true,Dog,M,false,60,Yorkshire Terrier,,Brown,Gray,Return_to_owner
false,Dog,M,false,48,Yorkshire Terrier Mix,,Black,Tan,Return_to_owner
true,Dog,M,false,12,Labrador Retriever Mix,,Black,White,Return_to_owner
false,Cat,F,true,48,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Cat,M,true,1,Domestic Shorthair Mix,,Black,White,Transfer
true,Dog,M,false,24,American Bulldog Mix,,Brown,White,Euthanasia
true,Dog,M,false,24,German Shepherd Mix,,Red,,Adoption
true,Dog,M,false,24,Chihuahua Shorthair Mix,,Brown,,Return_to_owner
true,Dog,M,false,84,Chihuahua Shorthair,,Black,Tan,Adoption
true,Dog,F,false,24,Shih Tzu,,White,Red,Transfer
true,Dog,F,false,36,Chihuahua Shorthair Mix,,Red,White,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,M,false,24,Labrador Retriever Mix,,Yellow,,Adoption
true,Dog,M,false,12,Anatol Shepherd,Labrador Retriever,Brown Brindle,White,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Blue,White,Transfer
true,Dog,M,true,12,Golden Retriever,,Red,,Transfer
false,Dog,,,9,Chihuahua Shorthair Mix,,Tan,,Euthanasia
true,Dog,F,false,132,Labrador Retriever Mix,,Black,White,Return_to_owner
true,Dog,F,true,24,Pit Bull Mix,,Chocolate,,Euthanasia
true,Dog,F,false,84,Chihuahua Shorthair,,Tan,White,Adoption
true,Dog,M,true,72,Pit Bull Mix,,White,Brown,Euthanasia
false,Cat,F,true,7,Domestic Shorthair Mix,,Torbie,,Transfer
true,Dog,F,true,24,Chihuahua Shorthair Mix,,Red,,Transfer
true,Dog,F,false,36,Dachshund,Chihuahua Shorthair,Brown,White,Transfer
false,Dog,M,false,2,Dachshund Mix,,Black,White,Transfer
true,Dog,F,true,36,Chihuahua Shorthair Mix,,Black,White,Transfer
true,Dog,F,false,24,Australian Cattle Dog,Plott Hound,Brown Brindle,White,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Black,White,Transfer
true,Dog,F,false,24,Pit Bull Mix,,Tan,White,Return_to_owner
false,Cat,M,true,36,Domestic Shorthair Mix,,Blue,,Euthanasia
true,Dog,F,false,8,Pit Bull Mix,,White,Brown,Transfer
true,Dog,F,false,24,Labrador Retriever Mix,,Black,,Transfer
false,Dog,F,false,2,Chihuahua Shorthair Mix,,Brown,White,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Black,Tan,Return_to_owner
true,Dog,F,false,1,Rat Terrier Mix,,Black,White,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Blue Tabby,White,Transfer
true,Dog,F,false,7,Siberian Husky Mix,,White,Black,Adoption
true,Dog,M,false,12,Labrador Retriever,Chow Chow,Red,White,Adoption
false,Cat,F,true,5,Domestic Shorthair Mix,,Brown Tabby,,Euthanasia
true,Cat,F,false,5,Domestic Shorthair Mix,,Blue Tabby,White,Adoption
true,Cat,M,false,180,Domestic Shorthair Mix,,Black Smoke,,Transfer
true,Dog,M,true,1,Lhasa Apso,,Black,White,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Torbie,,Transfer
true,Cat,F,false,120,Domestic Shorthair Mix,,Blue Tabby,,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Blue,,Adoption
false,Cat,M,true,0,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Brown Tabby,,Adoption
false,Dog,M,true,108,Pit Bull Mix,,Blue,White,Euthanasia
true,Cat,M,false,8,Domestic Shorthair Mix,,Black,White,Transfer
false,Cat,,,0,Domestic Shorthair Mix,,Gray,Black,Transfer
false,Cat,F,false,2,Domestic Shorthair Mix,,White,Blue,Adoption
true,Dog,F,true,12,Pit Bull,,Brown Brindle,White,Return_to_owner
true,Dog,M,false,12,Boxer Mix,,Black,White,Return_to_owner
false,Cat,M,true,24,Siamese Mix,,Flame Point,,Transfer
true,Dog,F,false,60,Pit Bull Mix,,Brown Brindle,White,Euthanasia
true,Cat,F,true,9,Domestic Shorthair Mix,,Black,White,Euthanasia
true,Dog,M,true,6,Dutch Shepherd Mix,,Black Brindle,White,Adoption
true,Dog,M,true,60,Boerboel Mix,,Brown,,Transfer
true,Cat,M,false,2,Domestic Shorthair Mix,,Blue Tabby,,Adoption
true,Dog,F,false,24,Pit Bull Mix,,Black,White,Transfer
true,Dog,F,false,12,Greyhound Mix,,Brown Brindle,White,Return_to_owner
false,Cat,M,true,24,Domestic Shorthair Mix,,Flame Point,,Transfer
true,Dog,M,false,36,Staffordshire Mix,,Black,White,Return_to_owner
false,Dog,F,false,96,Bichon Frise Mix,,White,,Adoption
true,Dog,M,false,12,Canaan Dog Mix,,Red,Brown,Adoption
true,Cat,F,true,1,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Cat,F,false,48,Domestic Medium Hair Mix,,Blue Cream,,Transfer
true,Cat,M,true,1,Domestic Shorthair Mix,,White,Black,Transfer
true,Dog,F,false,48,Pug,Chihuahua Shorthair,Tricolor,,Adoption
true,Dog,M,false,24,Border Terrier Mix,,Tan,Black,Adoption
true,Dog,F,false,12,Pit Bull Mix,,Brown Brindle,White,Adoption
true,Dog,M,false,12,Pekingese,Pug,White,Red Tick,Transfer
true,Cat,F,true,24,Domestic Medium Hair Mix,,Black,White,Return_to_owner
true,Dog,F,false,10,Jack Russell Terrier Mix,,Tan,White,Adoption
false,Dog,M,false,24,Chihuahua Shorthair Mix,,Black,Tan,Adoption
true,Dog,F,true,36,Pit Bull Mix,,White,Brown,Euthanasia
true,Dog,F,false,8,German Shepherd Mix,,Black,Brown,Adoption
true,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
false,Cat,F,true,0,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
false,Dog,M,false,12,Chihuahua Shorthair Mix,,Tricolor,Brown,Transfer
false,Cat,,,6,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,F,false,24,Rat Terrier Mix,,White,Tricolor,Return_to_owner
true,Dog,F,false,12,German Shepherd Mix,,Brown,White,Return_to_owner
true,Cat,F,false,12,Domestic Shorthair Mix,,White,Black,Return_to_owner
true,Dog,M,false,72,Chihuahua Shorthair Mix,,Brown,,Adoption
false,Cat,F,true,7,Domestic Shorthair Mix,,Calico,,Transfer
false,Cat,F,true,0,Domestic Shorthair Mix,,Cream Tabby,,Transfer
true,Cat,F,false,4,Domestic Shorthair Mix,,Black,White,Adoption
true,Dog,F,false,24,Chihuahua Shorthair Mix,,Black,Brown,Return_to_owner
true,Dog,F,false,12,Labrador Retriever Mix,,Black,,Return_to_owner
true,Dog,M,false,10,Labrador Retriever Mix,,Black,Blue Tick,Adoption
true,Cat,F,false,132,Bombay Mix,,Black,,Adoption
true,Dog,F,false,36,Miniature Poodle,,White,,Adoption
false,Cat,,,72,Domestic Shorthair Mix,,Black,White,Transfer
true,Dog,M,false,36,Harrier Mix,,Brown,White,Return_to_owner
true,Dog,F,true,5,American Staffordshire Terrier Mix,,Tan,,Transfer
false,Dog,M,false,2,Australian Cattle Dog Mix,,Red Tick,,Adoption
false,Cat,M,false,2,Domestic Shorthair Mix,,Black,,Adoption
false,Cat,F,false,2,Domestic Shorthair Mix,,Orange Tabby,,Adoption
true,Dog,M,false,12,Rhod Ridgeback Mix,,Brown,Tan,Adoption
true,Dog,F,false,2,Beagle Mix,,Black,Tricolor,Adoption
false,Cat,F,true,12,Domestic Shorthair Mix,,White,Orange,Transfer
true,Dog,F,false,24,Maltese,Miniature Poodle,Tan,,Return_to_owner
false,Cat,F,true,12,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Dog,F,false,24,Pit Bull Mix,,White,Black,Euthanasia
true,Dog,F,false,120,German Shepherd,Australian Cattle Dog,Sable,,Return_to_owner
true,Dog,F,false,11,Miniature Poodle Mix,,White,,Transfer
true,Dog,M,false,11,Pit Bull Mix,,Tan,White,Adoption
true,Dog,M,true,5,Pit Bull Mix,,Fawn,White,Return_to_owner
true,Dog,F,false,24,Labrador Retriever Mix,,Black,,Adoption
true,Dog,M,false,36,Rat Terrier,Chihuahua Shorthair,White,Chocolate,Adoption
false,Dog,M,false,2,Chihuahua Shorthair Mix,,Sable,White,Adoption
true,Cat,F,false,12,Domestic Shorthair Mix,,Torbie,,Transfer
false,Cat,M,true,0,Domestic Shorthair Mix,,Brown Tabby,,Transfer
true,Dog,F,false,12,Boxer Mix,,Brown Brindle,,Adoption
false,Cat,F,true,9,Domestic Shorthair Mix,,Calico,,Transfer
false,Dog,F,true,3,Whippet Mix,,Tan,White,Transfer
true,Dog,F,false,6,German Shepherd Mix,,Tan,,Adoption
false,Dog,F,true,144,Chihuahua Shorthair Mix,,White,Brown,Transfer
false,Cat,M,true,24,Domestic Shorthair Mix,,Brown Tabby,White,Transfer
true,Dog,F,false,24,Australian Shepherd Mix,,Tricolor,,Adoption
false,Cat,M,true,0,Manx Mix,,Orange Tabby,White,Transfer
true,Cat,M,false,6,Domestic Shorthair Mix,,Blue,White,Transfer
true,Dog,M,false,12,Norwich Terrier Mix,,Red,,Adoption
true,Dog,M,false,60,Siberian Husky,Border Collie,Brown,White,Return_to_owner
true,Cat,F,false,3,Domestic Shorthair Mix,,Tortie,,Adoption
true,Cat,F,true,2,Domestic Shorthair Mix,,Blue,,Adoption
false,Cat,,,0,Domestic Shorthair Mix,,Orange Tabby,,Transfer
true,Cat,F,false,3,Domestic Shorthair Mix,,Black,,Adoption
true,Dog,M,true,10,Catahoula Mix,,Red,White,Transfer
true,Dog,M,true,3,Labrador Retriever,Australian Shepherd,Black,White,Transfer
false,Dog,M,false,24,Black,Tan Hound Mix,Black,Tan,Adoption
true,Cat,F,false,4,Domestic Shorthair Mix,,Cream Tabby,White,Transfer
true,Dog,F,false,48,German Shepherd Mix,,Black,Tan,Adoption
true,Dog,F,false,12,Chihuahua Shorthair,Australian Cattle Dog,Red Merle,White,Adoption
false,Dog,F,true,2,Labrador Retriever Mix,,Black,White,Transfer
true,Dog,F,false,1,Yorkshire Terrier Mix,,Sable,,Transfer
true,Dog,F,false,12,Pit Bull Mix,,White,,Return_to_owner
true,Dog,M,true,11,Chihuahua Shorthair Mix,,Tan,White,Transfer
true,Cat,F,false,12,Domestic Shorthair Mix,,Black,,Transfer
true,Cat,M,false,24,Siamese Mix,,Lynx Point,,Adoption
