"hasName","animalType","sex","isIntact","monthsOld","breed1","breed2","isMix","color1","color2","outcome","size","life_span_low","life_span_high","price_low","price_high","adaptability","child_friendly","cat_dog_friendly","grooming","health_issues","intelligence","shedding_level"
"false","Cat","M","true","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","2","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","true","108","Pit Bull","","true","Blue","White","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","M","false","8","Domestic Shorthair","","true","Black","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","","","0","Domestic Shorthair","","true","Gray","Black","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","false","2","Domestic Shorthair","","true","White","Blue","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","true","12","Pit Bull","","false","Brown Brindle","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","12","Boxer","","true","Black","White","Return_to_owner","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"false","Cat","M","true","24","Siamese","","true","Flame Point","","Transfer","Medium","12","15","400","600","5","4","5","3","1","5","3"
"true","Dog","F","false","60","Pit Bull","","true","Brown Brindle","White","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","F","true","9","Domestic Shorthair","","true","Black","White","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","true","6","Dutch Shepherd","","true","Black Brindle","White","Adoption","Large","12","15","1000","1200","5","3","2","2","3","3","3"
"true","Dog","M","true","60","Boerboel","","true","Brown","","Transfer","Large","10","12","1500","2000","3","4","2","1","2","2","3"
"true","Cat","M","false","2","Domestic Shorthair","","true","Blue Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Pit Bull","","true","Black","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","12","Greyhound","","true","Brown Brindle","White","Return_to_owner","Giant","10","13","500","800","5","5","2","1","3","4","3"
"false","Cat","M","true","24","Domestic Shorthair","","true","Flame Point","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","36","Staffordshire","","true","Black","White","Return_to_owner","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"false","Dog","F","false","96","Bichon Frise","","true","White","","Adoption","Small","12","15","700","1000","5","4","5","5","3","4","1"
"true","Dog","M","false","12","Canaan Dog","","true","Red","Brown","Adoption","Medium","12","14","800","1200","5","5","2","1","3","2","3"
"true","Cat","F","true","1","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","48","Domestic Medium Hair","","true","Blue Cream","","Transfer","","","","","","","","","","","",""
"true","Cat","M","true","1","Domestic Shorthair","","true","White","Black","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","48","Pug","Chihuahua Shorthair","false","Tricolor","","Adoption","Small","12","15","300","500","5","4","5","1","5","4","4"
"true","Dog","M","false","24","Border Terrier","","true","Tan","Black","Adoption","Small","12","15","1200","1400","5","5","2","3","2","5","1"
"true","Dog","F","false","12","Pit Bull","","true","Brown Brindle","White","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","12","Pekingese","Pug","false","White","Red Tick","Transfer","Small","13","15","600","800","5","1","5","5","4","3","3"
"true","Cat","F","true","24","Domestic Medium Hair","","true","Black","White","Return_to_owner","","","","","","","","","","","",""
"true","Dog","F","false","10","Jack Russell Terrier","","true","Tan","White","Adoption","Small","13","16","700","1000","5","4","2","2","3","2","5"
"false","Dog","M","false","24","Chihuahua Shorthair","","true","Black","Tan","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","true","36","Pit Bull","","true","White","Brown","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","8","German Shepherd","","true","Black","Brown","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Cat","M","false","2","Domestic Shorthair","","true","Black","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","false","12","Chihuahua Shorthair","","true","Tricolor","Brown","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","","","6","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Rat Terrier","","true","White","Tricolor","Return_to_owner","Small","15","18","300","500","5","5","4","1","3","2","4"
"true","Dog","F","false","12","German Shepherd","","true","Brown","White","Return_to_owner","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Cat","F","false","12","Domestic Shorthair","","true","White","Black","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","72","Chihuahua Shorthair","","true","Brown","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","F","true","7","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Cream Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","4","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Chihuahua Shorthair","","true","Black","Brown","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","12","Labrador Retriever","","true","Black","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","10","Labrador Retriever","","true","Black","Blue Tick","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Cat","F","false","132","Bombay","","true","Black","","Adoption","Medium","12","16","400","600","5","4","5","1","1","5","1"
"true","Dog","F","false","36","Miniature Poodle","","false","White","","Adoption","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"false","Cat","","","72","Domestic Shorthair","","true","Black","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","36","Harrier","","true","Brown","White","Return_to_owner","Medium","10","12","300","400","3","5","2","1","1","2","3"
"true","Dog","F","true","5","American Staffordshire Terrier","","true","Tan","","Transfer","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"false","Dog","M","false","2","Australian Cattle Dog","","true","Red Tick","","Adoption","Medium","12","15","500","700","3","5","3","1","3","5","3"
"false","Cat","M","false","2","Domestic Shorthair","","true","Black","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","false","2","Domestic Shorthair","","true","Orange Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","12","Rhod Ridgeback","","true","Brown","Tan","Adoption","Large","10","12","900","1200","4","5","2","1","3","4","1"
"true","Dog","F","false","2","Beagle","","true","Black","Tricolor","Adoption","Small","12","15","500","800","5","5","3","1","3","3","3"
"false","Cat","F","true","12","Domestic Shorthair","","true","White","Orange","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Maltese","Miniature Poodle","false","Tan","","Return_to_owner","Small","15","18","600","800","5","4","5","3","3","4","1"
"false","Cat","F","true","12","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Pit Bull","","true","White","Black","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","120","German Shepherd","Australian Cattle Dog","false","Sable","","Return_to_owner","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","F","false","11","Miniature Poodle","","true","White","","Transfer","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","M","false","11","Pit Bull","","true","Tan","White","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","true","5","Pit Bull","","true","Fawn","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","24","Labrador Retriever","","true","Black","","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","36","Rat Terrier","Chihuahua Shorthair","false","White","Chocolate","Adoption","Small","15","18","300","500","5","5","4","1","3","2","4"
"false","Dog","M","false","2","Chihuahua Shorthair","","true","Sable","White","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","false","12","Domestic Shorthair","","true","Torbie","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","0","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Boxer","","true","Brown Brindle","","Adoption","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"false","Cat","F","true","9","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","true","3","Whippet","","true","Tan","White","Transfer","Medium","12","15","800","1200","5","4","1","1","3","4","2"
"true","Dog","F","false","6","German Shepherd","","true","Tan","","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"false","Dog","F","true","144","Chihuahua Shorthair","","true","White","Brown","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","M","true","24","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","24","Australian Shepherd","","true","Tricolor","","Adoption","Medium","12","15","600","800","5","5","3","3","3","4","3"
"false","Cat","M","true","0","Manx","","true","Orange Tabby","White","Transfer","Medium","12","14","200","400","5","4","5","3","1","5","3"
"true","Cat","M","false","6","Domestic Shorthair","","true","Blue","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","12","Norwich Terrier","","true","Red","","Adoption","Small","12","15","1400","2000","5","4","4","3","2","4","1"
"true","Dog","M","false","60","Siberian Husky","Border Collie","false","Brown","White","Return_to_owner","Medium","12","14","700","1200","5","4","1","3","3","4","4"
"true","Cat","F","false","3","Domestic Shorthair","","true","Tortie","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","true","2","Domestic Shorthair","","true","Blue","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","","","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","3","Domestic Shorthair","","true","Black","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","true","10","Catahoula","","true","Red","White","Transfer","Large","10","14","500","700","3","4","2","2","2","3","1"
"true","Dog","M","true","3","Labrador Retriever","Australian Shepherd","false","Black","White","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Dog","M","false","24","Black","Tan Hound","true","Black","Tan","Adoption","Medium","12","14","400","600","3","4","3","2","2","3","3"
"true","Cat","F","false","4","Domestic Shorthair","","true","Cream Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","48","German Shepherd","","true","Black","Tan","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","F","false","12","Chihuahua Shorthair","Australian Cattle Dog","false","Red Merle","White","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Dog","F","true","2","Labrador Retriever","","true","Black","White","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","1","Yorkshire Terrier","","true","Sable","","Transfer","Small","12","16","600","1000","5","1","4","5","4","5","1"
"true","Dog","F","false","12","Pit Bull","","true","White","","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","true","11","Chihuahua Shorthair","","true","Tan","White","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","false","12","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","24","Siamese","","true","Lynx Point","","Adoption","Medium","12","15","400","600","5","4","5","3","1","5","3"
"false","Cat","M","true","12","Domestic Medium Hair","","true","Brown Tabby","","Transfer","","","","","","","","","","","",""
"true","Dog","M","false","84","Doberman Pinsch","","true","Black","Orange","Adoption","Medium","10","12","800","1000","5","3","3","2","4","5","3"
"true","Dog","F","false","2","Australian Cattle Dog","","true","Blue Merle","","Adoption","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Cat","F","true","2","Domestic Shorthair","","true","White","Brown Tabby","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","24","Domestic Medium Hair","","true","Black","","Return_to_owner","","","","","","","","","","","",""
"true","Dog","F","false","4","Labrador Retriever","","true","Black","","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","132","Beagle","","true","Black","Tricolor","Return_to_owner","Small","12","15","500","800","5","5","3","1","3","3","3"
"false","Cat","F","true","0","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","120","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","48","Domestic Shorthair","","false","Blue","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Toy Poodle","","true","White","Black","Return_to_owner","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"false","Cat","M","true","12","Domestic Medium Hair","","true","Blue","","Transfer","","","","","","","","","","","",""
"true","Dog","M","false","12","Australian Kelpie","","true","Black","","Transfer","Medium","10","14","500","700","5","4","3","1","2","3","3"
"false","Cat","","","5","Domestic Shorthair","","true","Black","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","6","Border Terrier","","true","White","","Transfer","Small","12","15","1200","1400","5","5","2","3","2","5","1"
"true","Dog","M","false","48","Australian Cattle Dog","Akita","false","Red","White","Return_to_owner","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Dog","F","true","24","Pit Bull","","true","Brown Brindle","White","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","M","false","9","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","72","Chihuahua Shorthair","Dachshund","false","White","Black","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","true","168","Lhasa Apso","","false","Tan","White","Return_to_owner","Small","12","15","500","700","5","5","5","5","2","3","4"
"false","Dog","F","false","120","Boston Terrier","","false","Brown Brindle","White","Transfer","Small","12","15","600","800","5","5","5","1","3","4","3"
"false","Cat","F","true","0","Manx","","true","Torbie","","Transfer","Medium","12","14","200","400","5","4","5","3","1","5","3"
"true","Cat","M","false","2","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","48","Staffordshire","","false","White","Tan","Adoption","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"true","Dog","F","false","24","Pit Bull","","true","White","Tan","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","11","Labrador Retriever","","true","Black","","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Dog","M","true","120","Pit Bull","","true","Black","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","true","108","Pit Bull","","true","Red","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","M","false","2","Domestic Shorthair","","true","Brown Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","true","2","Domestic Shorthair","","true","Tortie","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","48","Dutch Shepherd","","true","Brown Brindle","","Euthanasia","Large","12","15","1000","1200","5","3","2","2","3","3","3"
"false","Cat","F","true","0","Domestic Shorthair","","true","Blue","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","1","Labrador Retriever","","true","Tan","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","60","Cardigan Welsh Corgi","Pit Bull","false","Tan","White","Adoption","Medium","12","15","1000","1200","5","5","5","3","2","5","4"
"false","Cat","","","12","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","36","Labrador Retriever","","false","Black","","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","96","Basset Hound","","true","Tricolor","","Euthanasia","Medium","10","12","300","500","5","5","5","2","3","3","3"
"true","Dog","F","false","120","Standard Poodle","","false","Cream","","Return_to_owner","Medium","12","15","1000","1500","5","5","4","5","3","5","1"
"true","Cat","F","false","5","Domestic Shorthair","","true","Calico","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","true","2","Domestic Shorthair","","true","Orange Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","true","1","Anatol Shepherd","","true","Brown","White","Adoption","Large","10","13","700","900","2","4","2","2","4","2","5"
"true","Dog","M","false","72","German Shepherd","","true","Brown","Black","Return_to_owner","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"false","Cat","","","36","Domestic Shorthair","","true","Silver Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Torbie","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","3","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","60","Chihuahua Shorthair","","true","Brown","White","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","108","Miniature Poodle","","true","White","White","Adoption","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","M","false","36","Chihuahua Shorthair","","true","White","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","false","3","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","false","2","Border Collie","","true","Tricolor","","Adoption","Medium","12","15","600","800","5","5","3","3","3","5","3"
"true","Cat","M","false","12","Domestic Shorthair","","true","Blue Tabby","White","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","0","Domestic Shorthair","","true","White","Orange Tabby","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Chihuahua Shorthair","","true","Tricolor","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","false","5","Domestic Shorthair","","false","Brown Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","2","Dachshund","Chihuahua Shorthair","false","Tan","White","Transfer","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Dog","M","true","12","Dachshund","","true","Brown","","Return_to_owner","Small","12","15","500","700","5","2","3","2","3","4","1"
"false","Dog","F","true","0","German Shepherd","","true","Sable","","Transfer","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","F","false","24","Rat Terrier","","true","White","Tan","Transfer","Small","15","18","300","500","5","5","4","1","3","2","4"
"true","Dog","M","false","60","Great Dane","","true","Black","White","Return_to_owner","Giant","7","10","800","1200","3","4","3","1","4","4","3"
"true","Dog","M","false","6","Australian Cattle Dog","","true","Tan","White","Adoption","Medium","12","15","500","700","3","5","3","1","3","5","3"
"false","Dog","M","false","4","Chihuahua Shorthair","","true","Red","White","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Dog","M","false","2","Blue Lacy","","false","Blue","Tan","Adoption","Medium","14","16","600","800","3","3","2","1","2","3","1"
"false","Cat","M","true","3","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","48","Rhod Ridgeback","","true","Tan","","Return_to_owner","Large","10","12","900","1200","4","5","2","1","3","4","1"
"false","Cat","M","true","0","Domestic Shorthair","","true","Blue Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Pit Bull","","true","Brown","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Cat","F","false","72","Domestic Shorthair","","true","Tortie","","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","60","Siberian Husky","","true","Red","","Return_to_owner","Medium","12","14","700","1200","5","4","1","3","3","4","4"
"true","Dog","F","false","24","Alaskan Malamute","","true","Gray","","Return_to_owner","Large","12","15","1200","1500","3","4","1","3","3","4","5"
"false","Dog","F","true","0","Labrador Retriever","","true","Black","White","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","24","Labrador Retriever","","true","Brown","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Cat","F","false","2","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","4","Domestic Shorthair","","true","Blue Cream","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","false","4","Plott Hound","","true","Brown Brindle","Red Tick","Transfer","Medium","12","14","300","500","3","4","2","1","1","2","1"
"true","Dog","M","false","4","German Shepherd","Australian Cattle Dog","false","White","","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"false","Cat","","","24","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","2","Siamese","Domestic Shorthair","false","Black","","Adoption","Medium","12","15","400","600","5","4","5","3","1","5","3"
"false","Dog","M","true","3","Labrador Retriever","","true","Brown","","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","M","false","12","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","8","Dachshund Wirehair","Chihuahua Shorthair","false","White","Tan","Adoption","Small","12","15","500","700","5","2","3","2","3","4","1"
"true","Dog","M","false","60","Yorkshire Terrier","","true","Tan","Gray","Return_to_owner","Small","12","16","600","1000","5","1","4","5","4","5","1"
"false","Dog","M","true","1","Pit Bull","","true","White","Brown Brindle","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","F","true","7","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","","","0","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","3","Domestic Shorthair","","true","Orange Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","48","Domestic Longhair","","true","Calico","","Adoption","","","","","","","","","","","",""
"false","Dog","M","true","0","Chihuahua Shorthair","Jack Russell Terrier","false","White","Black","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","12","Miniature Pinscher","","true","Black","Tan","Adoption","Small","12","15","400","600","5","4","3","1","2","4","3"
"true","Dog","M","false","12","Labrador Retriever","Collie Smooth","false","Chocolate","","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","24","Staffordshire","","true","Blue","White","Adoption","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"false","Dog","M","false","4","American Staffordshire Terrier","","true","Blue","White","Adoption","Medium","12","14","800","1000","3","4","1","1","3","4","1"
"true","Dog","M","false","24","Cocker Spaniel","","true","Tan","","Return_to_owner","Medium","12","14","900","1200","5","5","4","3","3","5","3"
"true","Dog","F","false","12","Australian Cattle Dog","","true","Black","White","Return_to_owner","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Dog","M","false","36","Boxer","Labrador Retriever","false","Brown","Black","Return_to_owner","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"true","Dog","M","false","10","Labrador Retriever","","true","Chocolate","White","Adoption","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","24","Pit Bull","","true","Red","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","true","36","Yorkshire Terrier","Chihuahua Longhair","false","Gray","Black","Transfer","Small","12","16","600","1000","5","1","4","5","4","5","1"
"false","Cat","F","true","5","Domestic Shorthair","","true","Brown Tabby","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","11","Chihuahua Shorthair","Dachshund","false","Tricolor","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","24","Chihuahua Shorthair","","true","Tan","White","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","48","Standard Schnauzer","","true","Silver","","Return_to_owner","Medium","12","15","1200","1500","3","4","4","5","1","5","1"
"true","Dog","F","false","36","Pug","","false","Black Brindle","White","Return_to_owner","Small","12","15","300","500","5","4","5","1","5","4","4"
"true","Dog","F","true","1","Chihuahua Shorthair","","true","Tricolor","","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Dog","F","false","1","Border Collie","","true","Sable","White","Adoption","Medium","12","15","600","800","5","5","3","3","3","5","3"
"true","Dog","M","false","24","Pit Bull","","true","Brown","White","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","F","true","1","Domestic Shorthair","","true","Black","White","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","0","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","false","24","Chihuahua Shorthair","","true","Buff","White","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","true","144","American Eskimo","","true","White","","Transfer","Small","12","15","600","800","5","4","3","3","3","2","5"
"true","Dog","F","false","12","Chihuahua Shorthair","","true","Brown","White","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","M","false","2","Domestic Medium Hair","","true","Black","White","Adoption","","","","","","","","","","","",""
"true","Cat","F","false","96","Domestic Longhair","","true","Black","White","Euthanasia","","","","","","","","","","","",""
"true","Dog","F","true","12","Pit Bull","","true","Tan","White","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","true","24","Chihuahua Shorthair","","true","Brown","White","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","24","Chihuahua Shorthair","","true","Tan","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","","","0","Domestic Shorthair","","true","Black","White","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","60","Pit Bull","","true","Brown","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Dog","","","0","Chihuahua Shorthair","Pit Bull","false","Brown","","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
